3.238547, 3.238547, 42.792717, 2.289998
3.252689, 3.252689, 43.167267, 2.299998
3.266831, 3.266831, 43.543449, 2.309998
3.280973, 3.280973, 43.921268, 2.319998
3.295115, 3.295115, 44.300716, 2.329998
3.309257, 3.309257, 44.681797, 2.339998
3.323399, 3.323399, 45.064503, 2.349998
3.337541, 3.337541, 45.448849, 2.359998
3.351684, 3.351684, 45.834827, 2.369998
3.365826, 3.365826, 46.222435, 2.379998
3.379968, 3.379968, 46.611671, 2.389998
3.394110, 3.394110, 47.002544, 2.399998
3.408252, 3.408252, 47.395046, 2.409998
3.422394, 3.422394, 47.789185, 2.419998
3.436536, 3.436536, 48.184956, 2.429998
3.450678, 3.450678, 48.582352, 2.439998
3.464821, 3.464821, 48.981384, 2.449998
3.478963, 3.478963, 49.382050, 2.459998
3.493105, 3.493105, 49.784344, 2.469998
3.507247, 3.507247, 50.188274, 2.479998
3.521389, 3.521389, 50.593830, 2.489998
3.535531, 3.535531, 51.001022, 2.499998
3.549673, 3.549673, 51.409847, 2.509998
3.563815, 3.563815, 51.820305, 2.519998
3.577958, 3.577958, 52.232391, 2.529998
3.592100, 3.592100, 52.646111, 2.539998
3.606242, 3.606242, 53.061466, 2.549998
3.620384, 3.620384, 53.478451, 2.559998
3.634526, 3.634526, 53.897068, 2.569998
3.648668, 3.648668, 54.317310, 2.579998
3.662810, 3.662810, 54.739193, 2.589998
3.676952, 3.676952, 55.162708, 2.599998
3.691094, 3.691094, 55.587852, 2.609998
3.705237, 3.705237, 56.014629, 2.619998
3.719379, 3.719379, 56.443035, 2.629998
3.733521, 3.733521, 56.873077, 2.639998
3.747663, 3.747663, 57.304749, 2.649998
3.761805, 3.761805, 57.738056, 2.659998
3.775947, 3.775947, 58.172989, 2.669998
3.790089, 3.790089, 58.609558, 2.679998
3.804231, 3.804231, 59.047760, 2.689998
3.818374, 3.818374, 59.487595, 2.699998
3.832516, 3.832516, 59.929058, 2.709998
3.846658, 3.846658, 60.372154, 2.719998
3.860800, 3.860800, 60.816883, 2.729998
3.874942, 3.874942, 61.263245, 2.739998
3.889084, 3.889084, 61.711239, 2.749998
3.903226, 3.903226, 62.160858, 2.759998
3.917368, 3.917368, 62.612118, 2.769998
3.931510, 3.931510, 63.065006, 2.779998
3.945653, 3.945653, 63.519531, 2.789998
3.959795, 3.959795, 63.975685, 2.799998
3.973937, 3.973937, 64.433464, 2.809998
3.988079, 3.988079, 64.892883, 2.819998
4.002221, 4.002221, 65.353935, 2.829998
4.016363, 4.016363, 65.816612, 2.839998
4.030505, 4.030505, 66.280930, 2.849998
4.044648, 4.044648, 66.746872, 2.859998
4.058790, 4.058790, 67.214447, 2.869998
4.072932, 4.072932, 67.683662, 2.879998
4.087074, 4.087074, 68.154503, 2.889998
4.101216, 4.101216, 68.626968, 2.899998
4.115358, 4.115358, 69.101082, 2.909998
4.129500, 4.129500, 69.576820, 2.919998
4.143642, 4.143642, 70.054184, 2.929998
4.157784, 4.157784, 70.533188, 2.939998
4.171926, 4.171926, 71.013817, 2.949998
4.186069, 4.186069, 71.496086, 2.959998
4.200211, 4.200211, 71.979988, 2.969998
4.214353, 4.214353, 72.465515, 2.979998
4.228495, 4.228495, 72.952682, 2.989998
4.242637, 4.242637, 73.441467, 2.999998
4.256779, 4.256779, 73.931892, 3.009998
4.270922, 4.270922, 74.423958, 3.019998
4.285064, 4.285064, 74.917648, 3.029998
4.299206, 4.299206, 75.412964, 3.039998
4.313348, 4.313348, 75.909920, 3.049998
4.327490, 4.327490, 76.408508, 3.059998
4.341632, 4.341632, 76.908722, 3.069998
4.355774, 4.355774, 77.410576, 3.079998
4.369916, 4.369916, 77.914055, 3.089998
4.384058, 4.384058, 78.419167, 3.099998
4.398201, 4.398201, 78.925919, 3.109998
4.412343, 4.412343, 79.434296, 3.119998
4.426485, 4.426485, 79.944298, 3.129997
4.440627, 4.440627, 80.455940, 3.139997
4.454769, 4.454769, 80.969215, 3.149997
4.468911, 4.468911, 81.484123, 3.159997
4.483053, 4.483053, 82.000664, 3.169997
4.497195, 4.497195, 82.518829, 3.179997
4.511338, 4.511338, 83.038635, 3.189997
4.525480, 4.525480, 83.560074, 3.199997
4.539622, 4.539622, 84.083138, 3.209997
4.553764, 4.553764, 84.607841, 3.219997
4.567906, 4.567906, 85.134163, 3.229997
4.582048, 4.582048, 85.662125, 3.239997
4.596190, 4.596190, 86.191727, 3.249997
4.610332, 4.610332, 86.722954, 3.259997
4.624475, 4.624475, 87.255806, 3.269997
4.638617, 4.638617, 87.790298, 3.279997
4.652759, 4.652759, 88.326424, 3.289997
4.666901, 4.666901, 88.864174, 3.299997
4.681043, 4.681043, 89.403564, 3.309997
4.695185, 4.695185, 89.944580, 3.319997
4.709327, 4.709327, 90.487228, 3.329997
4.723469, 4.723469, 91.031517, 3.339997
4.737611, 4.737611, 91.577431, 3.349997
4.751754, 4.751754, 92.124977, 3.359997
4.765896, 4.765896, 92.674156, 3.369997
4.780038, 4.780038, 93.224968, 3.379997
4.794180, 4.794180, 93.777412, 3.389997
4.808322, 4.808322, 94.331490, 3.399997
4.822464, 4.822464, 94.887192, 3.409997
4.836607, 4.836607, 95.444527, 3.419997
4.850749, 4.850749, 96.003502, 3.429997
4.864891, 4.864891, 96.564102, 3.439997
4.879033, 4.879033, 97.126343, 3.449997
4.893175, 4.893175, 97.690201, 3.459997
4.907317, 4.907317, 98.255707, 3.469997
4.921459, 4.921459, 98.822838, 3.479997
4.935601, 4.935601, 99.391602, 3.489997
4.949743, 4.949743, 99.961998, 3.499997
4.963885, 4.963885, 100.534019, 3.509997
4.978027, 4.978027, 101.107681, 3.519997
4.992170, 4.992170, 101.682976, 3.529997
5.006312, 5.006312, 102.259903, 3.539997
5.020454, 5.020454, 0.000000, 3.549997
5.034596, 5.034596, 0.000000, 3.559997
5.048738, 5.048738, 0.000000, 3.569997
5.062881, 5.062881, 0.000000, 3.579997
5.077023, 5.077023, 0.000000, 3.589997
5.091165, 5.091165, 0.000000, 3.599997
5.105307, 5.105307, 0.000000, 3.609997
5.119449, 5.119449, 0.000000, 3.619997
5.133591, 5.133591, 0.000000, 3.629997
5.147733, 5.147733, 0.000000, 3.639997
5.161875, 5.161875, 0.000000, 3.649997
5.176017, 5.176017, 0.000000, 3.659997
5.190159, 5.190159, 0.000000, 3.669997
5.204301, 5.204301, 0.000000, 3.679997
5.218444, 5.218444, 0.000000, 3.689997
5.232586, 5.232586, 0.000000, 3.699997
5.246728, 5.246728, 0.000000, 3.709997
5.260870, 5.260870, 0.000000, 3.719997
5.275012, 5.275012, 0.000000, 3.729997
5.289154, 5.289154, 0.000000, 3.739997
5.303297, 5.303297, 0.000000, 3.749997
5.317439, 5.317439, 0.000000, 3.759997
5.331581, 5.331581, 0.000000, 3.769997
5.345723, 5.345723, 0.000000, 3.779997
5.359865, 5.359865, 0.000000, 3.789997
5.374007, 5.374007, 0.000000, 3.799997
5.388149, 5.388149, 0.000000, 3.809997
5.402291, 5.402291, 0.000000, 3.819997
5.416433, 5.416433, 0.000000, 3.829997
5.430575, 5.430575, 0.000000, 3.839997
5.444717, 5.444717, 0.000000, 3.849997
5.458860, 5.458860, 0.000000, 3.859997
5.473002, 5.473002, 0.000000, 3.869997
5.487144, 5.487144, 0.000000, 3.879997
5.501286, 5.501286, 0.000000, 3.889997
5.515428, 5.515428, 0.000000, 3.899997
5.529570, 5.529570, 0.000000, 3.909997
5.543713, 5.543713, 0.000000, 3.919997
5.557855, 5.557855, 0.000000, 3.929997
5.571997, 5.571997, 0.000000, 3.939997
5.586139, 5.586139, 0.000000, 3.949997
5.600281, 5.600281, 0.000000, 3.959997
5.614423, 5.614423, 0.000000, 3.969997
5.628565, 5.628565, 0.000000, 3.979997
5.642707, 5.642707, 0.000000, 3.989997
5.656849, 5.656849, 0.000000, 3.999997
5.670992, 5.670992, 0.000000, 4.009997
5.685134, 5.685134, 0.000000, 4.019997
5.699277, 5.699277, 0.000000, 4.029997
5.713419, 5.713419, 0.000000, 4.039998
5.727562, 5.727562, 0.000000, 4.049998
5.741704, 5.741704, 0.000000, 4.059998
5.755847, 5.755847, 0.000000, 4.069998
5.769989, 5.769989, 0.000000, 4.079998
5.784132, 5.784132, 0.000000, 4.089999
5.798274, 5.798274, 0.000000, 4.099999
5.812417, 5.812417, 0.000000, 4.109999
5.826559, 5.826559, 0.000000, 4.119999
5.840702, 5.840702, 0.000000, 4.130000
5.854844, 5.854844, 0.000000, 4.140000
5.868986, 5.868986, 0.000000, 4.150000
5.883129, 5.883129, 0.000000, 4.160000
5.897271, 5.897271, 0.000000, 4.170001
5.911414, 5.911414, 0.000000, 4.180001
5.925556, 5.925556, 0.000000, 4.190001
5.939699, 5.939699, 0.000000, 4.200001
5.953841, 5.953841, 0.000000, 4.210001
5.967984, 5.967984, 0.000000, 4.220002
5.982126, 5.982126, 0.000000, 4.230002
5.996268, 5.996268, 0.000000, 4.240002
6.010411, 6.010411, 0.000000, 4.250002
6.024553, 6.024553, 0.000000, 4.260003
6.038696, 6.038696, 0.000000, 4.270003
6.052838, 6.052838, 0.000000, 4.280003
6.066981, 6.066981, 0.000000, 4.290003
6.081123, 6.081123, 0.000000, 4.300004
6.095266, 6.095266, 0.000000, 4.310004
6.109408, 6.109408, 0.000000, 4.320004
6.123550, 6.123550, 0.000000, 4.330004
6.137693, 6.137693, 0.000000, 4.340004
6.151835, 6.151835, 0.000000, 4.350005
6.165978, 6.165978, 0.000000, 4.360005
6.180120, 6.180120, 0.000000, 4.370005
6.194263, 6.194263, 0.000000, 4.380005
6.208405, 6.208405, 0.000000, 4.390006
6.222548, 6.222548, 0.000000, 4.400006
6.236690, 6.236690, 0.000000, 4.410006
6.250833, 6.250833, 0.000000, 4.420006
6.264975, 6.264975, 0.000000, 4.430007
6.279118, 6.279118, 0.000000, 4.440007
6.293260, 6.293260, 0.000000, 4.450007
6.307403, 6.307403, 0.000000, 4.460007
6.321545, 6.321545, 0.000000, 4.470007
6.335688, 6.335688, 0.000000, 4.480008
6.349830, 6.349830, 0.000000, 4.490008
6.363972, 6.363972, 0.000000, 4.500008
6.378115, 6.378115, 0.000000, 4.510008
6.392257, 6.392257, 0.000000, 4.520009
6.406400, 6.406400, 0.000000, 4.530009
6.420542, 6.420542, 0.000000, 4.540009
6.434685, 6.434685, 0.000000, 4.550009
6.448827, 6.448827, 0.000000, 4.560009
6.462970, 6.462970, 0.000000, 4.570010
6.477112, 6.477112, 0.000000, 4.580010
6.491254, 6.491254, 0.000000, 4.590010
6.505397, 6.505397, 0.000000, 4.600010
6.519539, 6.519539, 0.000000, 4.610011
6.533682, 6.533682, 0.000000, 4.620011
6.547824, 6.547824, 0.000000, 4.630011
6.561967, 6.561967, 0.000000, 4.640011
6.576109, 6.576109, 0.000000, 4.650012
6.590252, 6.590252, 0.000000, 4.660012
6.604394, 6.604394, 0.000000, 4.670012
6.618536, 6.618536, 0.000000, 4.680012
6.632679, 6.632679, 0.000000, 4.690012
6.646821, 6.646821, 0.000000, 4.700013
6.660964, 6.660964, 0.000000, 4.710013
6.675107, 6.675107, 0.000000, 4.720013
6.689249, 6.689249, 0.000000, 4.730013
6.703392, 6.703392, 0.000000, 4.740014
6.717534, 6.717534, 0.000000, 4.750014
6.731676, 6.731676, 0.000000, 4.760014
6.745819, 6.745819, 0.000000, 4.770014
6.759961, 6.759961, 0.000000, 4.780015
6.774104, 6.774104, 0.000000, 4.790015
6.788246, 6.788246, 0.000000, 4.800015
6.802389, 6.802389, 0.000000, 4.810015
6.816531, 6.816531, 0.000000, 4.820015
6.830674, 6.830674, 0.000000, 4.830016
6.844816, 6.844816, 0.000000, 4.840016
6.858958, 6.858958, 0.000000, 4.850016
6.873101, 6.873101, 0.000000, 4.860016
6.887243, 6.887243, 0.000000, 4.870017
6.901386, 6.901386, 0.000000, 4.880017
6.915528, 6.915528, 0.000000, 4.890017
6.929671, 6.929671, 0.000000, 4.900017
6.943813, 6.943813, 0.000000, 4.910017
6.957956, 6.957956, 0.000000, 4.920018
6.972098, 6.972098, 0.000000, 4.930018
6.986240, 6.986240, 0.000000, 4.940018
7.000383, 7.000383, 0.000000, 4.950018
7.014525, 7.014525, 0.000000, 4.960019
7.028668, 7.028668, 0.000000, 4.970019
7.042810, 7.042810, 0.000000, 4.980019
7.056953, 7.056953, 0.000000, 4.990019
7.071095, 7.071095, 0.000000, 5.000020
7.085238, 7.085238, 0.000000, 5.010020
7.099380, 7.099380, 0.000000, 5.020020
7.113523, 7.113523, 0.000000, 5.030020
7.127665, 7.127665, 0.000000, 5.040020
7.141808, 7.141808, 0.000000, 5.050021
7.155950, 7.155950, 0.000000, 5.060021
7.170093, 7.170093, 0.000000, 5.070021
7.184235, 7.184235, 0.000000, 5.080021
7.198378, 7.198378, 0.000000, 5.090022
7.212520, 7.212520, 0.000000, 5.100022
7.226662, 7.226662, 0.000000, 5.110022
7.240805, 7.240805, 0.000000, 5.120022
7.254947, 7.254947, 0.000000, 5.130023
7.269090, 7.269090, 0.000000, 5.140023
7.283232, 7.283232, 0.000000, 5.150023
7.297375, 7.297375, 0.000000, 5.160023
7.311517, 7.311517, 0.000000, 5.170023
7.325660, 7.325660, 0.000000, 5.180024
7.339802, 7.339802, 0.000000, 5.190024
7.353944, 7.353944, 0.000000, 5.200024
7.368087, 7.368087, 0.000000, 5.210024
7.382229, 7.382229, 0.000000, 5.220025
7.396372, 7.396372, 0.000000, 5.230025
7.410514, 7.410514, 0.000000, 5.240025
7.424657, 7.424657, 0.000000, 5.250025
7.438799, 7.438799, 0.000000, 5.260026
7.452942, 7.452942, 0.000000, 5.270026
7.467084, 7.467084, 0.000000, 5.280026
7.481226, 7.481226, 0.000000, 5.290026
7.495369, 7.495369, 0.000000, 5.300026
7.509511, 7.509511, 0.000000, 5.310027
7.523654, 7.523654, 0.000000, 5.320027
7.537796, 7.537796, 0.000000, 5.330027
7.551939, 7.551939, 0.000000, 5.340027
7.566082, 7.566082, 0.000000, 5.350028
7.580224, 7.580224, 0.000000, 5.360028
7.594367, 7.594367, 0.000000, 5.370028
7.608509, 7.608509, 0.000000, 5.380028
7.622651, 7.622651, 0.000000, 5.390028
7.636794, 7.636794, 0.000000, 5.400029
7.650936, 7.650936, 0.000000, 5.410029
7.665079, 7.665079, 0.000000, 5.420029
7.679221, 7.679221, 0.000000, 5.430029
7.693364, 7.693364, 0.000000, 5.440030
7.707506, 7.707506, 0.000000, 5.450030
7.721649, 7.721649, 0.000000, 5.460030
7.735791, 7.735791, 0.000000, 5.470030
7.749933, 7.749933, 0.000000, 5.480031
7.764076, 7.764076, 0.000000, 5.490031
7.778218, 7.778218, 0.000000, 5.500031
7.792361, 7.792361, 0.000000, 5.510031
7.806503, 7.806503, 0.000000, 5.520031
7.820646, 7.820646, 0.000000, 5.530032
7.834788, 7.834788, 0.000000, 5.540032
7.848930, 7.848930, 0.000000, 5.550032
7.863073, 7.863073, 0.000000, 5.560032
7.877215, 7.877215, 0.000000, 5.570033
7.891358, 7.891358, 0.000000, 5.580033
7.905500, 7.905500, 0.000000, 5.590033
7.919643, 7.919643, 0.000000, 5.600033
7.933785, 7.933785, 0.000000, 5.610034
7.947928, 7.947928, 0.000000, 5.620034
7.962070, 7.962070, 0.000000, 5.630034
7.976213, 7.976213, 0.000000, 5.640034
7.990355, 7.990355, 0.000000, 5.650034
8.004498, 8.004498, 0.000000, 5.660035
8.018641, 8.018641, 0.000000, 5.670035
8.032783, 8.032783, 0.000000, 5.680035
8.046925, 8.046925, 0.000000, 5.690035
8.061068, 8.061068, 0.000000, 5.700036
8.075210, 8.075210, 0.000000, 5.710036
8.089353, 8.089353, 0.000000, 5.720036
8.103495, 8.103495, 0.000000, 5.730036
8.117638, 8.117638, 0.000000, 5.740036
8.131780, 8.131780, 0.000000, 5.750037
8.145923, 8.145923, 0.000000, 5.760037
8.160065, 8.160065, 0.000000, 5.770037
8.174207, 8.174207, 0.000000, 5.780037
8.188350, 8.188350, 0.000000, 5.790038
8.202492, 8.202492, 0.000000, 5.800038
8.216635, 8.216635, 0.000000, 5.810038
8.230777, 8.230777, 0.000000, 5.820038
8.244920, 8.244920, 0.000000, 5.830039
8.259062, 8.259062, 0.000000, 5.840039
8.273205, 8.273205, 0.000000, 5.850039
8.287347, 8.287347, 0.000000, 5.860039
8.301489, 8.301489, 0.000000, 5.870039
8.315632, 8.315632, 0.000000, 5.880040
8.329774, 8.329774, 0.000000, 5.890040
8.343917, 8.343917, 0.000000, 5.900040
8.358059, 8.358059, 0.000000, 5.910040
8.372202, 8.372202, 0.000000, 5.920041
8.386344, 8.386344, 0.000000, 5.930041
8.400487, 8.400487, 0.000000, 5.940041
8.414629, 8.414629, 0.000000, 5.950041
8.428771, 8.428771, 0.000000, 5.960042
8.442914, 8.442914, 0.000000, 5.970042
8.457056, 8.457056, 0.000000, 5.980042
8.471199, 8.471199, 0.000000, 5.990042
8.485341, 8.485341, 0.000000, 6.000042
8.499484, 8.499484, 0.000000, 6.010043
8.513626, 8.513626, 0.000000, 6.020043
8.527769, 8.527769, 0.000000, 6.030043
8.541911, 8.541911, 0.000000, 6.040043
8.556053, 8.556053, 0.000000, 6.050044
8.570196, 8.570196, 0.000000, 6.060044
